,authors,countries,date,rating,reviews,aircraft,traveller type,seat type,route,date flown,seat comfort,cabin staff service,food & beverages,inflight entertainment,ground service,wifi,value for money,recommended,verified,start airport,end airport,transfer airport
1130,S Hatyuno,Netherlands,2017-01-05,4,"✅ Verified Review   I flew from Amsterdam to Frankfurt with KLM, connecting with China Eastern to Nagoya via Shanghai under a single booking. Unfortunately, they didn't fly my check-in baggage along with my flight until I arrived in Nagoya. I was shocked that my luggage was still in Amsterdam when I already arrived. They ruined my holiday for the next 3 days where I didn't have my baggage back. I already contacted KLM, they just asked me to contact the final carrier that I flew with. The final carrier didn't want to take responsibility since KLM didn't flew my baggage for the next connecting flight. No compensation had been made by them meanwhile I was asked to pay for sending the delayed baggage by the final carrier.",,Business,Economy Class,AMS to FRA,December 2016,4.0,4.0,2.0,,1.0,,2,no,False,AMS,FRA,
1131,E Tremen,Netherlands,2017-01-04,8,"✅ Verified Review   Amsterdam to Cape Town. Cabin staff was nice and friendly. Breakfast could be better. The seat reclines a little bit more than economy. The service is just the same as in regular economy. The extra legroom economy comfort offers is OK. the service exists of several meals, snacks and drinks, all free of charge. Unfortunately no WIFI (yet).",Boeing 777-200ER,Family Leisure,Premium Economy,AMS to CPT,December 2016,4.0,5.0,3.0,3.0,3.0,1.0,5,yes,False,AMS,CPT,
1132,E Lugtenberg,Netherlands,2016-12-29,9,"✅ Verified Review   Flew back from a business trip in Las Vegas, from New York JFK to Amsterdam with KLM. Very modern renovated cabin, they did a good job on this. The seats are pretty new and very comfortable. The new HD screens are really nice, way better than the old ones in KLM Boeing 747. Food was OK, and (alcoholic beverages are for free). Downside was, this plane was really loaded. I was lucky to book the last economy comfort seat. I think it was because the holidays in the Netherlands and a lot of people were flying back home.",Boeing 777-200,Business,Premium Economy,JFK to AMS,May 2016,5.0,4.0,4.0,5.0,4.0,,4,yes,False,JFK,AMS,
1133,C Beech,South Africa,2016-12-29,10,"✅ Verified Review   We traveled with our family of six from Atlanta via Amsterdam on Delta and then from Amsterdam to Johannesburg on KLM, and were pleasantly surprise by many aspects of the KLM flight. We have read many negative reviews about KLM's new ergonomically designed seats but I have to give them credit where due. The seats were very comfortable and offer excellent legroom. I am 6'2"" tall and had ample space in comparison with Delta's economy seats. The entertainment system on board was fairly new, all touch screens with an adequate selection of movies, music etc. to keep you busy on a long haul flight.I never find airlines provide you with ""good food"", but I was surprised by the quality of meals onboard, although we were only offered vegetarian pasta or meatballs for lunch. KLM can definitely improve in this area. Snacks were served throughout the flight and I found the snacks to be edible, unlike Delta airlines inflight snacks that normally consist of a green banana and a ham sandwich.  Service is the part that impressed me the most. We were greeted by friendly upbeat staff. Throughout the flight the crew were friendly and polite. Great job everyone! Overall, a great flight!",Boeing 777,Family Leisure,Economy Class,AMS to JNB,December 2016,5.0,5.0,4.0,5.0,3.0,,5,yes,False,AMS,JNB,
1134,M Ching,Switzerland,2016-12-28,3,"✅ Verified Review   Geneva to Amsterdam. KLM is without a doubt one of the least friendly airlines I have flown and the customer service is appalling. The staff were rude and not understanding at all. When there was an issue on their side where they had not issued me a ticket and I sent a complaint in having to pay 75CHF to 'change my flight', they rudely responded that it was my fault that I ""did not possess the correct documentation to fly"". This completely shocked me as it is impossible to carry documentation which has not been issued to you As our plane was delayed due to weather conditions, many people were missing their transfer and tried to approach the cabin staff who cut them off and told them to see the person who would be waiting at the gate. This is not the way to treat clearly concerned customers flying home for the Christmas season. If you have a choice, avoid KLM. The service is subpar, the staff are unfriendly and should anything go wrong, the customer support is not understanding at all.",,Solo Leisure,Economy Class,GVA to AMS,December 2016,2.0,1.0,1.0,,1.0,,2,no,False,GVA,AMS,
1135,C Lamirna,United Kingdom,2016-12-28,1,"✅ Verified Review   Belfast to Manila via Amsterdam. Flight ok. I was travelling with 18 months daughter and during my journey as any other mother on her own with baby needed help with getting on board. I was struggling with buggy to bring with me and so I've asked staff for help. No staff helped me, they all looked at me and not even smallest gesture in my direction. Then some gentleman helped me carrying buggy in which I am very grateful. I thought it was one off maybe they really didn't hear me. But on my return to Amsterdam few weeks later I needed a help again only to bring my buggy down to the bus. And again I asked staff if they could they help me out just to bring it down the stairs. Response was they don't deal with this kind of requests and she walked away. Bus driver heard that and stopped engine and came to help me out. Again lovely gesture from stranger. I hope some mothers will have opportunity to read this and reflect on perhaps changing airlines to another.",,Family Leisure,Economy Class,BFS to MNL via AMS,July 2016,2.0,1.0,4.0,,1.0,,3,no,False,BFS,MNL,AMS
1136,E Grutten,Netherlands,2016-12-28,8,"✅ Verified Review   Amsterdam to Los Angeles with KLM. Flight in general was okay. Seats were in Economy Comfort Zone. Although the Boeing 747 planes are pretty old, the seats were okay. The IFE screens could be a bit larger like in KLM's Boeing 777/787. Food was OK, enough choice and alcoholic beverages are free.",Boeing 747-400,Business,Premium Economy,AMS to LAX,April 2016,4.0,4.0,4.0,4.0,4.0,,4,yes,False,AMS,LAX,
1137,Marc Verschuren,United States,2016-12-27,10,"My flight to Europe Houston to Brussels via Amsterdam with KLM was simply delightful, the seating upstairs, the meal, service on board and the shorter flight time were all perfect. Due to the strong tail winds we arrived in Europe an hour ahead of schedule, the seating was confortable especially the window seats as they allow for one to stick long legs (like mine) some what diagonal towards the cabin wall. The meal was served immediately after take off, the beef bourguignon was outstanding, it was paired with a very delicious red Spanish wine. The cabin crew was the absolute best part of this flight, so attentive without being overbearing, Always with a smile making you feel welcome. I got to sleep at least three hours and arrived well rested. In Amsterdam I visited the lounge on the Schengen side, I was somewhat hungry and the breakfast available was plentiful including fried eggs. My flight got to Brussels was only 35 min but the cabin crew was able to serve a delicious sandwich and a drink. This flight too arrived on time. KLM is a great choice and I highly recommend it.",Boeing 747-400,Solo Leisure,Business Class,IAH to BRU via AMS,December 2016,5.0,5.0,5.0,4.0,4.0,,5,yes,False,IAH,BRU,AMS
1138,Chris Donnelly,United Kingdom,2016-12-24,10,"✅ Verified Review   Manchester to Amsterdam on 15th December. The cabin crew were friendly and professional. The flight was delayed by about 1.5 hours after we had boarded, due to fog in Amsterdam. This affected a number of passengers who had connecting flights and many of them missed their connections. Although this didn't affect me as I didn't have a connection, I highly impressed by the captain and crew were in handling the situation, ensuring passengers were kept updated and gave plenty of advice to those who had missed their connections. The flight was comfortable and a nice little snack was served mid-flight.",Boeing 737,Couple Leisure,Economy Class,MAN to AMS,December 2016,5.0,5.0,5.0,,4.0,,5,yes,False,MAN,AMS,
1139,Mingxiu Huang,Singapore,2016-12-13,10,"✅ Verified Review  Flew on KL836 business class from Bali to Singapore. KLM is no doubt my most favorite airline, especially the helpful Facebook Team and the cabin crews. I was sick in Bali and cut short the trip by five days, I contacted the KLM Facebook team and ask for a date change (change my returning flight from 18 Dec to 13 Dec), I managed to get a fast reply and get on the flight on 13 Dec. I'm very impressed by KLM's service attitude, as they do their best to serve passengers. Onboard the flight, the 777-200 cabin was refurbished with the new World Business Class cabin, the seat and the IFE screen had been gorgeous. There are two choices of delicious meals for business class. And every business class passengers will get a little souvenir from the kind and polite crews. I enjoyed this rather short but utmost enjoyable flight, and it is worth the price tag for business class.",Boeing 777-200ER,Solo Leisure,Business Class,DPS to SIN,December 2016,5.0,5.0,5.0,5.0,5.0,,5,yes,False,DPS,SIN,
